Thu Mar 28 15:29:30 2019


Number of Points = 15298

Depth (nm)	Load (µN)	Time (s)
-1.899503	-0.782667	0.000000
-2.687898	-1.330189	0.016667
-3.637841	-1.203078	0.033333
239.305384	41.751684	7.683333
239.482978	41.559249	7.700000
239.338199	41.751684	7.716667
239.515894	41.426187	7.733333
239.210127	41.544815	7.750000
239.387422	41.751684	7.766667
239.242942	41.544815	7.783333
239.420237	41.751684	7.800000
239.114571	41.737191	7.816667
239.453153	41.618563	7.833333
239.308373	41.810997	7.850000
239.486068	41.485501	7.866667
239.341388	41.544815	7.883333
239.357796	41.544815	7.900000
239.535291	41.485501	7.916667
239.390711	41.411814	7.933333
239.407218	41.278872	7.950000
239.423626	41.278872	7.966667
239.279046	41.205306	7.983333
239.295354	41.338188	8.000000
239.311862	41.205306	8.016667
239.489356	41.145990	8.033333
239.022403	41.456819	8.050000
239.199898	41.397503	8.066667
239.377193	41.604130	8.083333
239.393800	41.338188	8.100000
239.410308	41.205306	8.116667
239.426815	41.072484	8.133333
239.443123	41.205306	8.150000
239.459630	41.072484	8.166667
239.153864	41.191117	8.183333
239.170371	41.058356	8.200000
239.508853	41.072484	8.216667
239.203186	41.058356	8.233333
239.219494	41.191117	8.250000
239.235902	41.191117	8.266667
239.252210	41.323938	8.283333
239.268618	41.323938	8.300000
239.446212	41.131801	8.316667
239.623707	41.072484	8.333333
239.156853	41.250434	8.350000
239.334348	41.191117	8.366667
239.350955	40.925655	8.383333
239.367362	40.925655	8.400000
239.222583	41.117673	8.416667
239.561165	40.999039	8.433333
239.255598	40.852331	8.450000
239.272005	40.852331	8.466667
239.288314	40.984972	8.483333
239.304622	41.117673	8.500000
239.159942	41.176990	8.516667
239.498624	40.925655	8.533333
239.353944	40.984972	8.550000
239.370451	40.852331	8.566667
239.548046	40.660431	8.583333
239.242279	40.779068	8.600000
239.419873	40.587228	8.616667
239.275094	40.779068	8.633333
239.130315	40.970967	8.650000
239.468897	40.852331	8.666667
239.163230	40.838387	8.683333
239.501812	40.719750	8.700000
239.518319	40.587228	8.716667
239.051366	40.897705	8.733333
239.389849	40.911649	8.750000
239.406356	40.779068	8.766667
239.583950	40.587228	8.783333
239.278283	40.573405	8.800000
