Mon Apr 01 15:15:51 2019


Number of Points = 15778

Depth (nm)	Load (µN)	Time (s)
-2.895822	-0.798084	0.000000
-3.361598	-1.349598	0.016667
-3.505669	-1.393271	0.033333
226.158672	63.447678	12.300000
226.497466	63.754109	12.316667
226.997559	63.718197	12.333333
227.497439	63.966138	12.350000
227.836551	63.847705	12.366667
228.175663	63.729272	12.383333
228.353689	63.670056	12.400000
228.692694	63.693611	12.416667
229.031593	63.859337	12.433333
229.531793	63.681692	12.450000
229.548731	63.681692	12.466667
230.048823	63.646219	12.483333
230.226635	63.871528	12.500000
230.726728	63.836241	12.516667
230.904539	64.061914	12.533333
231.404525	64.169406	12.550000
231.904724	63.991774	12.566667
232.243836	63.873354	12.583333
232.260667	64.016009	12.600000
232.760652	64.123873	12.616667
232.777269	64.552559	12.633333
233.599535	64.399541	12.650000
233.777667	64.197317	12.666667
234.116672	64.221922	12.683333
234.294698	64.162715	12.700000
234.794682	64.271317	12.716667
234.972815	64.068971	12.733333
235.472799	64.177699	12.750000
235.650824	64.118494	12.766667
235.828635	64.345875	12.783333
236.167424	64.657796	12.800000
236.828603	64.564552	12.816667
237.006628	64.505351	12.833333
237.506611	64.615058	12.850000
237.845724	64.496658	12.866667
238.023641	64.581205	12.883333
238.523732	64.547414	12.900000
238.379368	64.894407	12.916667
239.201525	64.886455	12.933333
239.218247	65.174731	12.950000
238.913011	65.293122	12.966667
240.057882	64.446420	12.983333
240.236339	63.811610	13.000000
240.092729	63.152638	13.016667
240.110097	62.579173	13.033333
239.966270	62.208906	13.050000
240.144724	61.577903	13.066667
239.839810	61.268102	13.083333
239.856855	61.125481	13.100000
239.712920	60.899632	13.116667
239.891158	60.555596	13.133333
239.586136	60.389439	13.150000
239.925461	59.986664	13.166667
239.620439	59.820988	13.183333
239.637377	59.820988	13.200000
239.815508	59.619808	13.216667
239.832766	59.194273	13.233333
239.366443	59.371928	13.250000
239.866748	59.052547	13.266667
239.561619	59.029319	13.283333
239.900943	58.627726	13.300000
239.595707	58.746168	13.316667
239.773838	58.545460	13.333333
239.468815	58.381109	13.350000
239.807927	58.262665	13.366667
239.663990	58.039331	13.383333
