Thu Nov 07 13:50:41 2013

Number of Points = 1051
Depth (nm)	Load (µN)	Time (s)
868.253771	967.696763	11.750000
865.706019	952.068759	11.766667
863.480044	935.130074	11.783333
861.093802	917.919369	11.800000
858.225460	901.827991	11.816667
855.838228	886.095129	11.833333
853.129961	870.562743	11.850000
850.902811	855.378939	11.866667
848.516230	838.673069	11.883333
845.647842	822.650215	11.900000
843.581267	807.280016	11.916667
840.873232	791.402110	11.933333
838.806802	775.814686	11.950000
835.937874	760.596555	11.966667
833.389855	745.366633	11.983333
831.001723	730.977204	12.000000
828.453311	716.333279	12.016667
825.744350	701.836417	12.033333
823.356039	687.714418	12.050000
820.485686	674.624358	12.066667
818.417714	661.338633	12.083333
815.547255	648.406213	12.100000
813.157690	636.154675	12.116667
810.929332	622.773870	12.133333
808.380452	608.828024	12.150000
806.313224	594.432076	12.166667
803.603732	580.727992	12.183333
800.572457	568.342924	12.200000
798.665034	554.909383	12.216667
795.634389	541.583341	12.233333
793.565871	529.112618	12.250000
790.855595	516.579130	12.266667
787.984051	505.267290	12.283333
785.594162	493.499879	12.300000
783.043735	481.862329	12.316667
780.813758	470.897298	12.333333
778.263472	459.051180	12.350000
775.873150	447.929052	12.366667
773.322528	436.584137	12.383333
770.450881	425.425275	12.400000
768.220442	415.150471	12.416667
765.669445	404.364389	12.433333
763.438920	394.217408	12.450000
761.369749	382.721807	12.466667
758.337825	371.304908	12.483333
755.786413	361.139178	12.500000
753.395444	350.983176	12.516667
750.522968	341.061887	12.533333
748.292178	331.309813	12.550000
745.419177	322.171600	12.566667
743.187871	313.190925	12.583333
740.796473	303.675291	12.600000
738.405249	293.900670	12.616667
735.853065	284.886297	12.633333
733.301267	275.295921	12.650000
730.588515	266.458263	12.666667
728.517675	257.452301	12.683333
725.644357	248.787677	12.700000
723.252049	240.630570	12.716667
721.020814	231.543867	12.733333
718.307868	222.995233	12.750000
715.915452	214.999491	12.766667
713.202228	206.865869	12.783333
710.488565	199.388166	12.800000
708.095846	191.844173	12.816667
705.381920	184.758957	12.833333
702.988544	178.195812	12.850000
700.756025	171.024728	12.866667
698.362988	163.954742	12.883333
695.970312	156.346748	12.900000
693.256432	149.193072	12.916667
690.702429	142.892943	12.933333
688.148402	136.630723	12.950000
685.754837	130.349204	12.966667
683.200758	124.162753	12.983333
680.646655	118.014191	13.000000
678.413126	112.349726	13.016667
675.858974	106.273869	13.033333
673.465284	100.178543	13.050000
670.750408	94.511742	13.066667
668.035140	89.429195	13.083333
665.640829	84.261274	13.100000
663.246498	79.122700	13.116667
660.531171	74.128385	13.133333
658.296928	69.530031	13.150000
655.741872	64.802619	13.166667
653.507775	59.986955	13.183333
650.792195	55.370632	13.200000
648.236731	51.252714	13.216667
645.841740	47.099194	13.233333
643.446735	42.967615	13.250000
640.570074	39.292086	13.266667
638.174692	35.723675	13.283333
635.458320	32.288192	13.300000
633.383718	28.897918	13.316667
630.506663	25.811659	13.333333
628.431868	22.708953	13.350000
626.196575	19.677663	13.366667
623.319319	16.891043	13.383333
620.763031	14.002760	13.400000
618.366883	11.576193	13.416667
616.131048	9.354383	13.433333
613.895376	6.889981	13.450000
611.498872	4.995094	13.466667
609.423508	2.742010	13.483333
606.545528	1.036188	13.500000
603.988020	-0.031436	13.516667
601.590831	-0.904461	13.533333
599.514618	-1.890076	13.550000
597.438237	-2.625004	13.566667
595.361854	-3.357653	13.583333
593.285635	-4.334902	13.600000
591.370068	-5.613348	13.616667
589.133356	-6.526156	13.633333
586.896807	-7.681364	13.650000
584.339277	-8.716785	13.666667
581.621092	-9.445770	13.683333
579.705513	-10.705256	13.700000
576.987650	-11.914726	13.716667
574.269621	-12.876133	13.733333
571.230449	-13.475078	13.750000
565.302315	-12.785792	13.766667
538.669021	-1.472056	13.783333
545.578037	-2.507198	13.800000
550.722490	-4.117983	13.816667
547.522179	-3.687931	13.833333
548.173435	-4.405020	13.850000
543.849539	-3.325944	13.866667
541.130531	-2.825882	13.883333
538.090544	-2.209640	13.900000
536.815935	-2.230427	13.916667
535.220671	-2.618864	13.933333
533.143617	-2.349133	13.950000
530.424931	-2.330360	13.966667
528.829504	-2.474945	13.983333
525.629189	-2.039383	14.000000
523.552295	-2.008886	14.016667
520.191652	-1.754751	14.033333
516.670197	-0.960672	14.050000
514.914279	-1.044243	14.066667
512.676895	-0.953308	14.083333
512.204886	-1.499473	14.100000
510.609777	-2.118638	14.116667
505.965220	-1.395212	14.133333
503.888323	-1.359248	14.150000
499.885559	-0.626818	14.166667
497.968989	-0.408777	14.183333
497.015672	-1.015749	14.200000
494.136329	-0.687368	14.216667
492.380726	-1.240697	14.233333
489.341052	-1.090565	14.250000
485.980400	-0.823326	14.266667
483.743010	-0.723696	14.283333
481.184641	-0.507424	14.300000
479.428876	-0.817630	14.316667
477.512620	-1.068788	14.333333
473.670340	-0.386084	14.350000
471.914572	-0.693408	14.366667
468.072449	-0.245265	14.383333
466.637657	-0.666567	14.400000
463.437330	-0.212840	14.416667
462.163026	-0.690371	14.433333
460.246767	-0.934706	14.450000
458.009528	-1.061906	14.466667
454.007069	-0.784006	14.483333
451.769672	-0.674508	14.500000
