Thu Mar 21 15:41:05 2019


Number of Points = 15270

Depth (nm)	Load (µN)	Time (s)
-1.061161	0.732251	0.000000
-1.057636	0.446084	0.016667
-1.537632	0.682520	0.033333
239.935552	38.973226	14.316667
239.777775	39.032527	14.333333
239.619896	39.227658	14.350000
239.945381	39.109056	14.366667
239.948793	38.973226	14.383333
239.790914	39.168357	14.400000
239.633137	39.227658	14.416667
239.636345	39.363547	14.433333
239.800640	39.440195	14.450000
239.804052	39.304246	14.466667
239.646275	39.363547	14.483333
239.971759	39.244946	14.500000
239.652793	39.499495	14.516667
239.978379	39.244946	14.533333
239.820602	39.304246	14.550000
239.824014	39.168357	14.566667
239.666135	39.363547	14.583333
239.991620	39.244946	14.600000
239.833945	39.168357	14.616667
239.837255	39.168357	14.633333
239.679579	39.091829	14.650000
239.843773	39.304246	14.666667
239.686098	39.227658	14.683333
239.850495	39.168357	14.700000
239.692514	39.499495	14.716667
240.018100	39.244946	14.733333
239.699236	39.363547	14.750000
239.863633	39.304246	14.766667
239.705856	39.363547	14.783333
240.031442	39.109056	14.800000
239.873665	39.168357	14.816667
239.715990	39.091829	14.833333
239.719198	39.227658	14.850000
239.883494	39.304246	14.866667
239.887007	39.032527	14.883333
239.890419	38.896757	14.900000
239.732744	38.820349	14.916667
239.735952	38.956059	14.933333
239.900451	38.761047	14.950000
239.742674	38.820349	14.966667
239.745883	38.956059	14.983333
239.749091	39.091829	15.000000
239.752401	39.091829	15.016667
